"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-27","10.51",,"0.00",,"0.0","0.0","40","59","27",,"  220","  220",,"30.0","36.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-28","5.82",,"0.40",,"0.0","0.0","52","56","46",,"  220","  210",,"21.0","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-29","11.63",,"0.00",,"0.0","0.0","44","47","38",,"   50","   50",,"21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-30","9.84",,"0.14",,"0.3","0.0","35","38","22",,"  330","  320",,"25.9","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-31","10.51",,"0.00",,"0.0","0.0","24","33","18",,"  330","  330",,"23.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-01","7.38",,"0.03",,"0.0","0.0","37","47","32",,"  210","  200",,"16.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-02","16.55",,"0.17",,"0.0","0.0","34","40","20",,"  310","  300",,"29.1","36.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-03","11.63",,"0.00",,"0.0","0.0","23","31","17",,"  200","  190",,"19.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-04","6.93",,"0.86",,"0.0","0.0","33","38","30",,"  330","  320",,"16.1","21.0","    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-05","11.86",,"0.00",,"0.0","0.0","34","38","25",,"  330","  310",,"30.0","40.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-06","5.37",,"0.00",,"0.0","0.0","31","38","25",,"  300","  300",,"13.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-07","8.72",,"0.82",,"0.2","0.0","34","50","25",,"  250","  310",,"25.1","33.1","    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-08","11.63",,"0.00",,"0.0","0.0","33","36","27",,"  320","  330",,"23.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-09","6.04",,"0.00",,"0.0","0.0","30","39","23",,"  190","  180",,"16.1","23.0",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-10","2.91",,"0.41",,"0.0","0.0","39","50","32",,"  120","  320",,"8.1","11.0","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-11","7.61",,"1.68",,"0.0","0.0","53","65","47",,"  260","  210",,"25.9","35.1","    1","    1","    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-12","12.53",,"0.00",,"0.0","0.0","53","61","35",,"  340","  350",,"23.0","28.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-13","7.61",,"0.00",,"0.0","0.0","35","43","27",,"   10","   10",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-14","9.17",,"0.05",,"0.0","0.0","40","52","35",,"  240","  230",,"16.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-15","7.38",,"0.25",,"0.0","0.0","49","61","42",,"  230","  220",,"15.0","18.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-16","10.51",,"0.33",,"0.0","0.0","55","60","38",,"  340","  340",,"28.0","34.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-17","8.28",,"0.40",,"1.2","0.0","37","42","28",,"  190","   10",,"16.1","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-18","8.72",,"0.00",,"0.0","1.2","37","46","33",,"  310","  310",,"16.1","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-19","5.37",,"0.00",,"0.0","0.0","41","49","33",,"  210","  190",,"15.0","19.9","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-20","9.40",,"0.00",,"0.0","0.0","54","72","47",,"  220","  200",,"17.0","21.9","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-21","11.86",,"0.01",,"0.0","0.0","64","77","51",,"  220","  230",,"23.9","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-22","13.42",,"0.06",,"0.0","0.0","53","58","38",,"   70","   80",,"21.9","28.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-23","7.38",,"0.23",,"0.0","0.0","40","45","37",,"  230","   70",,"15.0","19.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-24","5.82",,"0.06",,"0.0","0.0","45","50","44",,"  250","  360",,"16.1","19.9","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-25","6.49",,"0.66",,"0.0","0.0","46","48","43",,"   80","  100",,"17.0","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-26","6.93",,"0.00",,"0.0","0.0","47","51","37",,"  340","  320",,"15.0","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-27","6.71",,"0.00",,"0.0","0.0","45","56","33",,"  240","  200",,"16.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-28","9.62",,"0.00",,"0.0","0.0","48","61","38",,"  240","  190",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-01","5.59",,"0.56",,"0.0","0.0","51","58","42",,"  120","  120",,"13.0","16.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-02","26.62",,"0.86",,"1.5","0.0","40","45","32",,"  330","  340",,"44.1","59.1","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-03","23.26",,"0.00",,"0.0","1.2","38","46","35",,"  330","  330",,"35.1","45.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-04","18.79",,"0.00",,"0.0","0.0","40","48","31",,"  340","  330",,"31.1","40.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-05","14.76",,"0.00",,"0.0","0.0","36","47","30",,"  330","  320",,"21.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-06","7.16",,"0.23",,"0.1","0.0","38","48","29",,"  150","  140",,"16.1","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-07","12.97",,"1.28",,"6.0","0.0","35","36","32",,"  340","  330",,"21.0","27.1","    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-08","11.63",,"0.00",,"0.0","3.9","36","40","31",,"  270","  280",,"21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-09","18.12",,"0.00",,"0.0","3.1","35","42","30",,"  260","  250",,"28.0","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-10","12.08",,"0.00",,"0.0","2.0","36","44","29",,"  300","  320",,"21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-11","6.93",,"0.00",,"0.0","1.2","36","46","28",,"  330","  270",,"16.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-12","12.30",,"0.06",,"0.0","0.0","36","43","29",,"   40","   50",,"21.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-13","16.55",,"0.03",,"0.0","0.0","36","42","32",,"  330","  310",,"30.0","38.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-14","19.46",,"0.00",,"0.0","0.0","35","41","29",,"  270","  280",,"31.1","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-15","15.21",,"0.00",,"0.0","0.0","37","46","32",,"  250","  240",,"29.1","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-16","15.88",,"0.00",,"0.0","0.0","37","42","31",,"  310","  310",,"31.1","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-17","12.97",,"0.00",,"0.0","0.0","37","48","28",,"  250","  260",,"25.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-18","7.16",,"0.00",,"0.0","0.0","40","50","31",,"  340","  340",,"21.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-19","7.38",,"0.00",,"0.0","0.0","42","52","33",,"   10","  330",,"16.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-20","14.09",,"0.40",,"0.9","0.0","34","35","29",,"   40","   30",,"23.0","30.0","    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-21","15.88",,"1.06",,"6.7","1.2","33","36","31",,"   50","   40",,"25.9","36.9","    1","    1",,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-22","14.32",,"0.00",,"0.0","5.9","37","48","33",,"  320","  340",,"21.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-23","12.08",,"0.00",,"0.0","1.2","41","48","35",,"  320","  320",,"21.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-24","10.74",,"0.00",,"0.0","0.0","41","49","33",,"  330","  300",,"21.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-25","11.63",,"0.00",,"0.0","0.0","39","47","32",,"   80","   40",,"23.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-26","8.05",,"0.00",,"0.0","0.0","39","49","30",,"   80","   30",,"21.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-27","4.92",,"0.00",,"0.0","0.0","38","47","31",,"  220","  180",,"13.0","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-28","4.03",,"0.02",,"0.0","0.0","43","50","38",,"  250","  250",,"10.1","13.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-29","4.92",,"0.08",,"0.0","0.0","54","74","46",,"  180","  190",,"16.1","21.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-30","14.32",,"0.16",,"0.0","0.0","60","70","44",,"  340","  340",,"23.9","30.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-31","9.62",,"0.00",,"0.0","0.0","47","57","38",,"  190","  190",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-01","10.29",,"0.00",,"0.0","0.0","51","62","44",,"  270","  270",,"25.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-02","9.40",,"0.12",,"0.0","0.0","43","49","34",,"   40","   20",,"21.9","30.0","    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-03","5.59",,"0.08",,"0.0","0.0","41","47","37",,"  100","  100",,"12.1","14.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-04","15.66",,"0.06",,"0.0","0.0","50","67","39",,"  280","  260",,"40.0","53.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-05","13.65",,"0.00",,"0.0","0.0","41","47","36",,"  270","  280",,"30.0","36.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-06","10.74",,"0.03",,"0.0","0.0","47","64","39",,"  230","  210",,"25.1","36.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-07","11.63",,"0.00",,"0.0","0.0","48","58","39",,"  330","  320",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-08","13.42",,"0.00",,"0.0","0.0","40","46","31",,"  290","  330",,"23.0","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-09","6.93",,"0.00",,"0.0","0.0","38","45","32",,"  250","  190",,"14.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-10","9.17",,"0.00",,"0.0","0.0","42","50","35",,"  340","  340",,"21.0","27.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-11","6.71",,"0.00",,"0.0","0.0","44","53","29",,"  230","  250",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-12","10.07",,"0.00",,"0.0","0.0","53","71","42",,"  210","  200",,"29.1","36.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-13","14.76",,"0.00",,"0.0","0.0","68","84","59",,"  220","  200",,"21.9","32.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-14","12.75",,"0.00",,"0.0","0.0","72","83","48",,"   50","   50",,"25.9","33.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-15","20.58",,"0.56",,"0.0","0.0","47","49","40",,"   80","   80",,"30.0","42.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-16","17.00",,"2.28",,"0.0","0.0","50","66","41",,"   50","   50",,"32.0","42.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-17","14.99",,"0.00",,"0.0","0.0","44","46","38",,"  270","  270",,"29.1","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-18","10.51",,"0.00",,"0.0","0.0","44","56","36",,"  280","  250",,"21.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-19","13.20",,"0.00",,"0.0","0.0","49","51","41",,"  310","  320",,"29.1","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-20","14.76",,"0.00",,"0.0","0.0","44","54","36",,"  310","  330",,"23.0","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-21","6.71",,"0.00",,"0.0","0.0","48","60","36",,"  270","  250",,"15.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-22","5.14",,"0.00",,"0.0","0.0","54","66","40",,"  180","  210",,"15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-23","5.82",,"0.00",,"0.0","0.0","56","70","43",,"  250","  220",,"21.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-24","10.29",,"0.11",,"0.0","0.0","54","64","41",,"  120","  130",,"19.9","25.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-25","8.95",,"0.16",,"0.0","0.0","58","68","53",,"   90","  330",,"15.0","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-26","10.51",,"0.00",,"0.0","0.0","60","67","51",,"  260","  310",,"21.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-27","4.92",,"0.25",,"0.0","0.0","57","59","50",,"   90","  330",,"14.1","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-28","6.04",,"0.14",,"0.0","0.0","58","74","46",,"  320","  320",,"28.0","34.0","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-29","13.87",,"0.15",,"0.0","0.0","52","56","45",,"  310","  310",,"23.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-30","11.63",,"0.00",,"0.0","0.0","52","68","44",,"  290","  280",,"23.9","33.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-01","9.84",,"0.00",,"0.0","0.0","60","79","43",,"  260","  260",,"18.1","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-02","10.29",,"0.00",,"0.0","0.0","72","88","55",,"  230","  220",,"21.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-03","12.75",,"0.00",,"0.0","0.0","77","91","63",,"  240","  240",,"25.1","33.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-04","9.62",,"0.00",,"0.0","0.0","77","89","65",,"  310","  310",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-05","8.95",,"0.00",,"0.0","0.0","71","75","61",,"  310","  300",,"21.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-06","8.28",,"0.00",,"0.0","0.0","64","70","58",,"  340","  340",,"18.1","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-07","6.93",,"0.00",,"0.0","0.0","63","75","55",,"  130","  340",,"13.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-08","6.26",,"0.00",,"0.0","0.0","64","77","51",,"   80","   20",,"14.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-09","5.82",,"0.00",,"0.0","0.0","65","79","52",,"  130","  120",,"15.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-10","8.28",,"0.00",,"0.0","0.0","63","80","49",,"  260","  250",,"21.0","27.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-11","6.93",,"0.00",,"0.0","0.0","70","77","59",,"  270","  320",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-12","8.05",,"1.49",,"0.0","0.0","63","72","53",,"   20","   10",,"23.0","27.1","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-13","8.05",,"0.49",,"0.0","0.0","56","57","53",,"   90","   40",,"14.1","18.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-14","5.59",,"0.00",,"0.0","0.0","59","75","53",,"  220","  210",,"13.0","19.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-15","9.62",,"0.55",,"0.0","0.0","73","89","63",,"  330","  320",,"28.0","33.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-16","8.50",,"0.25",,"0.0","0.0","65","68","58",,"   40","   40",,"13.0","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-17","5.37",,"0.36",,"0.0","0.0","61","68","57",,"   50","   40",,"13.0","17.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-18","12.97",,"0.02",,"0.0","0.0","63","65","51",,"   80","   80",,"28.0","36.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-19","8.50",,"0.74",,"0.0","0.0","55","69","50",,"   80","   80",,"18.1","23.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-20","12.75",,"0.01",,"0.0","0.0","73","84","68",,"  310","  320",,"23.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-21","6.93",,"0.00",,"0.0","0.0","71","79","61",,"   10","   10",,"17.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-22","3.80",,"0.35",,"0.0","0.0","63","66","59",,"  200","  360",,"8.9","14.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-23","9.17",,"0.00",,"0.0","0.0","69","80","61",,"  330","  340",,"21.0","27.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-24","8.72",,"0.00",,"0.0","0.0","73","84","63",,"  350","  360",,"17.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-25","10.74",,"0.00",,"0.0","0.0","73","86","61",,"  250","  210",,"21.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-26","7.61",,"0.85",,"0.0","0.0","78","89","69",,"  280","  280",,"23.9","31.1",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-27","9.84",,"0.08",,"0.0","0.0","71","77","58",,"   80","   50",,"17.0","23.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-28","6.04",,"0.00",,"0.0","0.0","61","71","57",,"  200","  210",,"12.1","17.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-29","5.59",,"0.00",,"0.0","0.0","70","82","63",,"  210","  170",,"12.1","19.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-30","6.71",,"0.00",,"0.0","0.0","72","81","63",,"  120","  120",,"14.1","17.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-05-31","5.82",,"0.02",,"0.0","0.0","69","82","62",,"  160","   30",,"12.1","15.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-01","5.59",,"0.06",,"0.0","0.0","76","85","70",,"  230","  240",,"13.0","15.0","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-02","6.49",,"0.25",,"0.0","0.0","78","87","71",,"   50","   50",,"18.1","28.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-03","14.76",,"0.61",,"0.0","0.0","65","71","53",,"   80","   80",,"28.0","36.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-04","9.84",,"0.24",,"0.0","0.0","60","74","52",,"  270","  300",,"17.0","23.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-05","11.63",,"0.00",,"0.0","0.0","69","80","57",,"  260","  250",,"31.1","38.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-06","6.26",,"0.00",,"0.0","0.0","66","72","59",,"   70","   30",,"14.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-07","5.82",,"0.00",,"0.0","0.0","67","76","60",,"  220","  270",,"14.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-08","7.16",,"0.00",,"0.0","0.0","70","82","59",,"  230","  170",,"15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-09","4.92",,"0.01",,"0.0","0.0","74","85","66",,"  150","  140",,"16.1","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-10","9.40",,"0.77",,"0.0","0.0","69","73","56",,"   40","   30",,"16.1","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-11","9.84",,"0.69",,"0.0","0.0","61","70","55",,"  100","   20",,"18.1","23.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-12","6.71",,"0.00",,"0.0","0.0","64","76","53",,"  220","  190",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-13","9.62",,"0.00",,"0.0","0.0","71","81","65",,"  230","  210",,"17.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-14","12.30",,"0.00",,"0.0","0.0","78","86","70",,"  270","  260",,"25.9","33.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-15","8.95",,"0.00",,"0.0","0.0","73","80","63",,"  330","  330",,"23.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-16","4.25",,"0.00",,"0.0","0.0","73","84","59",,"  210","  200",,"16.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-17","4.47",,"0.00",,"0.0","0.0","78","90","65",,"  200","  200",,"14.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-06-18","9.84",,"0.00",,"0.0","0.0","80","93","69",,"  220","  210",,"18.1","29.1",,,,,,,,
